,gold intent,gold slot,predicted intent,predicted slot,sentences
667,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'B-depart_date.day_name', 'B-depart_time.period_of_day', 'O', 'O', 'B-meal', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'B-toloc.city_name', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS give me the flights from chicago to seattle saturday morning that have meals EOS
668,flight,"['O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'O', 'B-meal', 'O', 'B-airline_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS give me flights from seattle to chicago that have meals on continental EOS
669,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'O', 'B-meal', 'O', 'B-airline_name', 'B-depart_date.day_name', 'B-depart_time.period_of_day', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS give me the flights from seattle to chicago that have meals on continental saturday morning EOS
670,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'B-airline_name', 'O', 'O', 'B-meal', 'B-depart_time.period_mod', 'B-depart_date.day_name', 'B-depart_time.period_of_day', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS give me the flights from chicago to seattle on continental that have meals early saturday morning EOS
671,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-airline_name', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'O', 'B-meal', 'B-depart_time.period_mod', 'B-depart_date.day_name', 'B-depart_time.period_of_day', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', 'O', '__padded__', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS give me a combination of continental flights from chicago to seattle that have meals early saturday morning EOS
672,flight,"['O', 'O', 'O', 'O', 'B-depart_date.day_name', 'B-depart_time.period_of_day', 'O', 'O', 'B-meal', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS give me the saturday morning flights with meals from chicago to minneapolis EOS
673,flight,"['O', 'O', 'O', 'O', 'B-depart_date.day_name', 'B-depart_time.period_of_day', 'O', 'O', 'B-airline_name', 'O', 'O', 'B-meal', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS give me the saturday morning flights on continental that have meals from chicago to minneapolis EOS
674,flight,"['O', 'O', 'O', 'O', 'B-depart_date.day_name', 'B-depart_time.period_of_day', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'I-toloc.city_name', 'O', 'B-airline_name', 'O', 'O', 'B-meal', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'O', 'B-toloc.city_name', 'O', 'O', 'O', 'O', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS give me the saturday morning flights from chicago to st. paul on continental that have meals EOS
675,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'I-fromloc.city_name', 'O', 'B-toloc.city_name', 'I-toloc.city_name', 'B-flight_stop', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'B-toloc.city_name', 'B-toloc.city_name', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS give me the flights from new york to las vegas nonstop EOS
676,flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'I-toloc.city_name', 'B-flight_stop', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'B-toloc.city_name', 'B-toloc.city_name', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS give me the flights from memphis to las vegas nonstop EOS
677,flight,"['O', 'O', 'O', 'O', 'B-cost_relative', 'B-round_trip', 'I-round_trip', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'B-depart_time.time_relative', 'B-depart_date.month_name', 'B-depart_date.day_number', 'I-depart_date.day_number', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'B-cost_relative', 'I-round_trip', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'B-toloc.city_name', 'O', 'B-toloc.city_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS give me the cheapest round trip flights from indianapolis to orlando around december twenty fifth EOS
678,flight,"['O', 'O', 'O', 'O', 'B-depart_date.day_name', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', 'O', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",flight,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-fromloc.city_name', 'O', 'B-toloc.city_name', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__', '__padded__']",BOS i need a friday flight from newark to tampa EOS
